Var1,Var2,Freq,value,min_species_for_fit,order,frac,data_type,tag
U._sp,P._albicans,-1.15515813368749,-1.15515813368749,1,3,-1,natural,2025-01-17 23:12:103
L._subulatum,P._albicans,-0.133916043509815,-0.133916043509815,1,3,-1,natural,2025-01-17 23:12:103
O._tridentata,P._albicans,4.36945578200628,4.36945578200628,1,3,-1,natural,2025-01-17 23:12:103
H._squamatum,S._tenacissima,0.349679856348228,0.349679856348228,1,3,-1,natural,2025-01-17 23:12:103
H._syriacum,S._tenacissima,0.225918290746938,0.225918290746938,1,3,-1,natural,2025-01-17 23:12:103
T._zygis,S._tenacissima,-0.180087844373801,-0.180087844373801,1,3,-1,natural,2025-01-17 23:12:103
U._sp,S._tenacissima,1.73379063791649,1.73379063791649,1,3,-1,natural,2025-01-17 23:12:103
L._subulatum,S._tenacissima,2.5543381867422,2.5543381867422,1,3,-1,natural,2025-01-17 23:12:103
O._tridentata,S._tenacissima,1.86953066685137,1.86953066685137,1,3,-1,natural,2025-01-17 23:12:103
P._albicans,S._tenacissima,-1.26993475777102,-1.26993475777102,1,3,-1,natural,2025-01-17 23:12:103
H._squamatum,Other_species,0.97035411634015,0.97035411634015,1,3,-1,natural,2025-01-17 23:12:103
H._syriacum,Other_species,1.62400756415723,1.62400756415723,1,3,-1,natural,2025-01-17 23:12:103
T._zygis,Other_species,1.40892148693063,1.40892148693063,1,3,-1,natural,2025-01-17 23:12:103
U._sp,Other_species,2.26208684829736,2.26208684829736,1,3,-1,natural,2025-01-17 23:12:103
L._subulatum,Other_species,1.62243973216527,1.62243973216527,1,3,-1,natural,2025-01-17 23:12:103
O._tridentata,Other_species,2.18541126016266,2.18541126016266,1,3,-1,natural,2025-01-17 23:12:103
P._albicans,Other_species,1.80831749794427,1.80831749794427,1,3,-1,natural,2025-01-17 23:12:103
S._tenacissima,Other_species,0.874436288079004,0.874436288079004,1,3,-1,natural,2025-01-17 23:12:103
H._squamatum,H._syriacum,1.99854637535902,1.99854637535902,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,T._zygis,0.141762131225783,0.141762131225783,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,T._zygis,1.0837498021726,1.0837498021726,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,U._sp,1.6406674337927,1.6406674337927,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,U._sp,0.596213670660406,0.596213670660406,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,U._sp,1.97457872288244,1.97457872288244,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,L._subulatum,0.85459555379162,0.85459555379162,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,L._subulatum,0.655946889452093,0.655946889452093,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,L._subulatum,0.668115303831749,0.668115303831749,1,3,-1,restoration,2025-01-17 23:11:593
U._sp,L._subulatum,0.192750930930052,0.192750930930052,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,O._tridentata,-1.59520223318821,-1.59520223318821,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,O._tridentata,0.178408162678498,0.178408162678498,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,O._tridentata,0.00831632562314605,0.00831632562314605,1,3,-1,restoration,2025-01-17 23:11:593
U._sp,O._tridentata,0.895842907720961,0.895842907720961,1,3,-1,restoration,2025-01-17 23:11:593
L._subulatum,O._tridentata,1.22986528405293,1.22986528405293,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,P._albicans,-1.80190293986511,-1.80190293986511,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,P._albicans,0.494869819084436,0.494869819084436,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,P._albicans,2.4658096485385,2.4658096485385,1,3,-1,restoration,2025-01-17 23:11:593
U._sp,P._albicans,-1.77918670942026,-1.77918670942026,1,3,-1,restoration,2025-01-17 23:11:593
L._subulatum,P._albicans,3.16283273909859,3.16283273909859,1,3,-1,restoration,2025-01-17 23:11:593
O._tridentata,P._albicans,-2.25748506647264,-2.25748506647264,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,S._tenacissima,-0.479282795541667,-0.479282795541667,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,S._tenacissima,1.11193505538975,1.11193505538975,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,S._tenacissima,0.8805281436315,0.8805281436315,1,3,-1,restoration,2025-01-17 23:11:593
U._sp,S._tenacissima,-0.681973102098134,-0.681973102098134,1,3,-1,restoration,2025-01-17 23:11:593
L._subulatum,S._tenacissima,0.45952237667222,0.45952237667222,1,3,-1,restoration,2025-01-17 23:11:593
O._tridentata,S._tenacissima,1.67897867091016,1.67897867091016,1,3,-1,restoration,2025-01-17 23:11:593
P._albicans,S._tenacissima,0.517682994470453,0.517682994470453,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,Other_species,1.10554589967942,1.10554589967942,1,3,-1,restoration,2025-01-17 23:11:593
H._syriacum,Other_species,1.48509200862235,1.48509200862235,1,3,-1,restoration,2025-01-17 23:11:593
T._zygis,Other_species,1.4549524771261,1.4549524771261,1,3,-1,restoration,2025-01-17 23:11:593
U._sp,Other_species,2.16672493602078,2.16672493602078,1,3,-1,restoration,2025-01-17 23:11:593
L._subulatum,Other_species,1.74866843649893,1.74866843649893,1,3,-1,restoration,2025-01-17 23:11:593
O._tridentata,Other_species,1.37654994568625,1.37654994568625,1,3,-1,restoration,2025-01-17 23:11:593
P._albicans,Other_species,0.884777125158331,0.884777125158331,1,3,-1,restoration,2025-01-17 23:11:593
S._tenacissima,Other_species,2.1368283253061,2.1368283253061,1,3,-1,restoration,2025-01-17 23:11:593
H._squamatum,H._syriacum,0.642679209299181,0.642679209299181,1,3,-1,natural,2025-01-17 23:11:593
H._squamatum,T._zygis,1.25949942077688,1.25949942077688,1,3,-1,natural,2025-01-17 23:11:593
H._syriacum,T._zygis,1.26401514599832,1.26401514599832,1,3,-1,natural,2025-01-17 23:11:593
H._squamatum,U._sp,1.89548832393729,1.89548832393729,1,3,-1,natural,2025-01-17 23:11:593
H._syriacum,U._sp,2.29502837900304,2.29502837900304,1,3,-1,natural,2025-01-17 23:11:593
T._zygis,U._sp,0.752655404781723,0.752655404781723,1,3,-1,natural,2025-01-17 23:11:593
H._squamatum,L._subulatum,0.52747095920384,0.52747095920384,1,3,-1,natural,2025-01-17 23:11:593
H._syriacum,L._subulatum,0.986430553802755,0.986430553802755,1,3,-1,natural,2025-01-17 23:11:593
T._zygis,L._subulatum,1.49028384829386,1.49028384829386,1,3,-1,natural,2025-01-17 23:11:593
U._sp,L._subulatum,1.13979053890774,1.13979053890774,1,3,-1,natural,2025-01-17 23:11:593
H._squamatum,O._tridentata,1.32697380214834,1.32697380214834,1,3,-1,natural,2025-01-17 23:11:593
H._syriacum,O._tridentata,1.57733624602018,1.57733624602018,1,3,-1,natural,2025-01-17 23:11:593
T._zygis,O._tridentata,1.95958613630157,1.95958613630157,1,3,-1,natural,2025-01-17 23:11:593
U._sp,O._tridentata,2.06741820301647,2.06741820301647,1,3,-1,natural,2025-01-17 23:11:593
L._subulatum,O._tridentata,0.616068688776198,0.616068688776198,1,3,-1,natural,2025-01-17 23:11:593
H._squamatum,P._albicans,0.528867382682362,0.528867382682362,1,3,-1,natural,2025-01-17 23:11:593
H._syriacum,P._albicans,0.287014892703628,0.287014892703628,1,3,-1,natural,2025-01-17 23:11:593
T._zygis,P._albicans,0.917117782970235,0.917117782970235,1,3,-1,natural,2025-01-17 23:11:593
U._sp,P._albicans,-2.00956068920543,-2.00956068920543,1,3,-1,natural,2025-01-17 23:11:593
L._subulatum,P._albicans,0.579114847195567,0.579114847195567,1,3,-1,natural,2025-01-17 23:11:593
O._tridentata,P._albicans,4.19882270096884,4.19882270096884,1,3,-1,natural,2025-01-17 23:11:593
H._squamatum,S._tenacissima,0.817199945496986,0.817199945496986,1,3,-1,natural,2025-01-17 23:11:593
H._syriacum,S._tenacissima,0.787207241607607,0.787207241607607,1,3,-1,natural,2025-01-17 23:11:593
T._zygis,S._tenacissima,-2.24944033701593,-2.24944033701593,1,3,-1,natural,2025-01-17 23:11:593
U._sp,S._tenacissima,2.85174519189019,2.85174519189019,1,3,-1,natural,2025-01-17 23:11:593
L._subulatum,S._tenacissima,1.00720302445104,1.00720302445104,1,3,-1,natural,2025-01-17 23:11:593
O._tridentata,S._tenacissima,2.3079933436464,2.3079933436464,1,3,-1,natural,2025-01-17 23:11:593
P._albicans,S._tenacissima,-1.07872597639427,-1.07872597639427,1,3,-1,natural,2025-01-17 23:11:593
H._squamatum,Other_species,0.980960129512024,0.980960129512024,1,3,-1,natural,2025-01-17 23:11:593
H._syriacum,Other_species,1.05206913625529,1.05206913625529,1,3,-1,natural,2025-01-17 23:11:593
T._zygis,Other_species,1.38276847702315,1.38276847702315,1,3,-1,natural,2025-01-17 23:11:593
U._sp,Other_species,2.16053692596776,2.16053692596776,1,3,-1,natural,2025-01-17 23:11:593
L._subulatum,Other_species,1.5504632574478,1.5504632574478,1,3,-1,natural,2025-01-17 23:11:593
O._tridentata,Other_species,2.09585327969124,2.09585327969124,1,3,-1,natural,2025-01-17 23:11:593
P._albicans,Other_species,0.856290646729777,0.856290646729777,1,3,-1,natural,2025-01-17 23:11:593
S._tenacissima,Other_species,1.57253563197044,1.57253563197044,1,3,-1,natural,2025-01-17 23:11:593
H._squamatum,H._syriacum,1.16598521042178,1.16598521042178,1,3,-1,restoration,2025-01-17 23:11:493
H._squamatum,T._zygis,-0.117548421427432,-0.117548421427432,1,3,-1,restoration,2025-01-17 23:11:493
H._syriacum,T._zygis,0.845230262177023,0.845230262177023,1,3,-1,restoration,2025-01-17 23:11:493
H._squamatum,U._sp,1.8344923847623,1.8344923847623,1,3,-1,restoration,2025-01-17 23:11:493
H._syriacum,U._sp,0.551952493079707,0.551952493079707,1,3,-1,restoration,2025-01-17 23:11:493
T._zygis,U._sp,1.83608923955719,1.83608923955719,1,3,-1,restoration,2025-01-17 23:11:493
H._squamatum,L._subulatum,0.890562829652549,0.890562829652549,1,3,-1,restoration,2025-01-17 23:11:493
H._syriacum,L._subulatum,0.675757178183871,0.675757178183871,1,3,-1,restoration,2025-01-17 23:11:493
T._zygis,L._subulatum,0.39268359760668,0.39268359760668,1,3,-1,restoration,2025-01-17 23:11:493
U._sp,L._subulatum,-0.366303635982397,-0.366303635982397,1,3,-1,restoration,2025-01-17 23:11:493
H._squamatum,O._tridentata,-2.71268822652671,-2.71268822652671,1,3,-1,restoration,2025-01-17 23:11:493
H._syriacum,O._tridentata,0.577874332209692,0.577874332209692,1,3,-1,restoration,2025-01-17 23:11:493
T._zygis,O._tridentata,0.345426359018896,0.345426359018896,1,3,-1,restoration,2025-01-17 23:11:493
U._sp,O._tridentata,1.83097536710274,1.83097536710274,1,3,-1,restoration,2025-01-17 23:11:493
L._subulatum,O._tridentata,-1.44206968665038,-1.44206968665038,1,3,-1,restoration,2025-01-17 23:11:493
H._squamatum,P._albicans,-0.0988675554649147,-0.0988675554649147,1,3,-1,restoration,2025-01-17 23:11:493
H._syriacum,P._albicans,-0.314373791548584,-0.314373791548584,1,3,-1,restoration,2025-01-17 23:11:493
T._zygis,P._albicans,1.92233376985715,1.92233376985715,1,3,-1,restoration,2025-01-17 23:11:493
U._sp,P._albicans,-1.83628292739869,-1.83628292739869,1,3,-1,restoration,2025-01-17 23:11:493
L._subulatum,P._albicans,2.37856418193446,2.37856418193446,1,3,-1,restoration,2025-01-17 23:11:493
O._tridentata,P._albicans,-0.983487475525113,-0.983487475525113,1,3,-1,restoration,2025-01-17 23:11:493
H._squamatum,S._tenacissima,0.538318904763686,0.538318904763686,1,3,-1,restoration,2025-01-17 23:11:493
H._syriacum,S._tenacissima,1.69387768102969,1.69387768102969,1,3,-1,restoration,2025-01-17 23:11:493
T._zygis,S._tenacissima,1.46323408879417,1.46323408879417,1,3,-1,restoration,2025-01-17 23:11:493
U._sp,S._tenacissima,0.356556830225552,0.356556830225552,1,3,-1,restoration,2025-01-17 23:11:493
L._subulatum,S._tenacissima,7.47313729345452e-4,7.47313729345452e-4,1,3,-1,restoration,2025-01-17 23:11:493
O._tridentata,S._tenacissima,1.42185952731148,1.42185952731148,1,3,-1,restoration,2025-01-17 23:11:493
P._albicans,S._tenacissima,1.61166062523751,1.61166062523751,1,3,-1,restoration,2025-01-17 23:11:493
H._squamatum,Other_species,0.941651791599653,0.941651791599653,1,3,-1,restoration,2025-01-17 23:11:493
H._syriacum,Other_species,0.976521596214042,0.976521596214042,1,3,-1,restoration,2025-01-17 23:11:493
T._zygis,Other_species,1.19531814127741,1.19531814127741,1,3,-1,restoration,2025-01-17 23:11:493
U._sp,Other_species,2.12748646976987,2.12748646976987,1,3,-1,restoration,2025-01-17 23:11:493
L._subulatum,Other_species,1.44755839421186,1.44755839421186,1,3,-1,restoration,2025-01-17 23:11:493
O._tridentata,Other_species,0.923602126612324,0.923602126612324,1,3,-1,restoration,2025-01-17 23:11:493
P._albicans,Other_species,0.229097428318291,0.229097428318291,1,3,-1,restoration,2025-01-17 23:11:493
S._tenacissima,Other_species,2.15992281240219,2.15992281240219,1,3,-1,restoration,2025-01-17 23:11:493
H._squamatum,H._syriacum,0.622176025852161,0.622176025852161,1,3,-1,natural,2025-01-17 23:11:493
H._squamatum,T._zygis,1.31552561512726,1.31552561512726,1,3,-1,natural,2025-01-17 23:11:493
H._syriacum,T._zygis,1.1570812431954,1.1570812431954,1,3,-1,natural,2025-01-17 23:11:493
H._squamatum,U._sp,2.2663167369141,2.2663167369141,1,3,-1,natural,2025-01-17 23:11:493
H._syriacum,U._sp,2.61151592664485,2.61151592664485,1,3,-1,natural,2025-01-17 23:11:493
T._zygis,U._sp,1.19040844035359,1.19040844035359,1,3,-1,natural,2025-01-17 23:11:493
H._squamatum,L._subulatum,0.6150027334487,0.6150027334487,1,3,-1,natural,2025-01-17 23:11:493
H._syriacum,L._subulatum,1.15000111741328,1.15000111741328,1,3,-1,natural,2025-01-17 23:11:493
T._zygis,L._subulatum,1.44633509033288,1.44633509033288,1,3,-1,natural,2025-01-17 23:11:493
U._sp,L._subulatum,1.80354533517421,1.80354533517421,1,3,-1,natural,2025-01-17 23:11:493
H._squamatum,O._tridentata,1.91584992796794,1.91584992796794,1,3,-1,natural,2025-01-17 23:11:493
H._syriacum,O._tridentata,1.96498389181013,1.96498389181013,1,3,-1,natural,2025-01-17 23:11:493
T._zygis,O._tridentata,1.29422287844532,1.29422287844532,1,3,-1,natural,2025-01-17 23:11:493
U._sp,O._tridentata,2.34632850986416,2.34632850986416,1,3,-1,natural,2025-01-17 23:11:493
L._subulatum,O._tridentata,-0.05518372401412,-0.05518372401412,1,3,-1,natural,2025-01-17 23:11:493
H._squamatum,P._albicans,0.838875051669449,0.838875051669449,1,3,-1,natural,2025-01-17 23:11:493
H._syriacum,P._albicans,0.656284830934093,0.656284830934093,1,3,-1,natural,2025-01-17 23:11:493
T._zygis,P._albicans,-0.0732012054298841,-0.0732012054298841,1,3,-1,natural,2025-01-17 23:11:493
U._sp,P._albicans,-0.992058156383666,-0.992058156383666,1,3,-1,natural,2025-01-17 23:11:493
L._subulatum,P._albicans,0.350337840730643,0.350337840730643,1,3,-1,natural,2025-01-17 23:11:493
O._tridentata,P._albicans,4.06999821513612,4.06999821513612,1,3,-1,natural,2025-01-17 23:11:493
H._squamatum,S._tenacissima,1.01072631189584,1.01072631189584,1,3,-1,natural,2025-01-17 23:11:493
H._syriacum,S._tenacissima,0.616972825513735,0.616972825513735,1,3,-1,natural,2025-01-17 23:11:493
T._zygis,S._tenacissima,-1.04482222727984,-1.04482222727984,1,3,-1,natural,2025-01-17 23:11:493
U._sp,S._tenacissima,2.50134232319967,2.50134232319967,1,3,-1,natural,2025-01-17 23:11:493
L._subulatum,S._tenacissima,3.00773529888327,3.00773529888327,1,3,-1,natural,2025-01-17 23:11:493
O._tridentata,S._tenacissima,2.44831421102077,2.44831421102077,1,3,-1,natural,2025-01-17 23:11:493
P._albicans,S._tenacissima,-1.33280256757748,-1.33280256757748,1,3,-1,natural,2025-01-17 23:11:493
H._squamatum,Other_species,1.00283805586988,1.00283805586988,1,3,-1,natural,2025-01-17 23:11:493
H._syriacum,Other_species,1.33714691919367,1.33714691919367,1,3,-1,natural,2025-01-17 23:11:493
T._zygis,Other_species,1.57084077613202,1.57084077613202,1,3,-1,natural,2025-01-17 23:11:493
U._sp,Other_species,2.33127001907941,2.33127001907941,1,3,-1,natural,2025-01-17 23:11:493
L._subulatum,Other_species,1.41980919380199,1.41980919380199,1,3,-1,natural,2025-01-17 23:11:493
O._tridentata,Other_species,2.24757739367519,2.24757739367519,1,3,-1,natural,2025-01-17 23:11:493
P._albicans,Other_species,0.982562827125707,0.982562827125707,1,3,-1,natural,2025-01-17 23:11:493
S._tenacissima,Other_species,1.88530864450751,1.88530864450751,1,3,-1,natural,2025-01-17 23:11:493
H._squamatum,H._syriacum,1.0649813401214001,1.0649813401214001,1,3,-1,restoration,2025-01-17 23:11:383
H._squamatum,T._zygis,-0.514404961605588,-0.514404961605588,1,3,-1,restoration,2025-01-17 23:11:383
H._syriacum,T._zygis,0.671523394084297,0.671523394084297,1,3,-1,restoration,2025-01-17 23:11:383
H._squamatum,U._sp,1.80244784554219,1.80244784554219,1,3,-1,restoration,2025-01-17 23:11:383
H._syriacum,U._sp,0.139839071698516,0.139839071698516,1,3,-1,restoration,2025-01-17 23:11:383
T._zygis,U._sp,1.01495306723051,1.01495306723051,1,3,-1,restoration,2025-01-17 23:11:383
H._squamatum,L._subulatum,0.370652379873039,0.370652379873039,1,3,-1,restoration,2025-01-17 23:11:383
H._syriacum,L._subulatum,0.844738175529575,0.844738175529575,1,3,-1,restoration,2025-01-17 23:11:383
T._zygis,L._subulatum,0.139287809703262,0.139287809703262,1,3,-1,restoration,2025-01-17 23:11:383
U._sp,L._subulatum,-0.641500105485155,-0.641500105485155,1,3,-1,restoration,2025-01-17 23:11:383
H._squamatum,O._tridentata,-2.69453839885482,-2.69453839885482,1,3,-1,restoration,2025-01-17 23:11:383
H._syriacum,O._tridentata,-0.720692829241728,-0.720692829241728,1,3,-1,restoration,2025-01-17 23:11:383
T._zygis,O._tridentata,-0.0569070447838518,-0.0569070447838518,1,3,-1,restoration,2025-01-17 23:11:383
U._sp,O._tridentata,1.08420793325313,1.08420793325313,1,3,-1,restoration,2025-01-17 23:11:383
L._subulatum,O._tridentata,0.254047145937063,0.254047145937063,1,3,-1,restoration,2025-01-17 23:11:383
H._squamatum,P._albicans,-1.61878183061723,-1.61878183061723,1,3,-1,restoration,2025-01-17 23:11:383
H._syriacum,P._albicans,0.620016744206985,0.620016744206985,1,3,-1,restoration,2025-01-17 23:11:383
T._zygis,P._albicans,2.23957067667751,2.23957067667751,1,3,-1,restoration,2025-01-17 23:11:383
U._sp,P._albicans,-1.79812045024682,-1.79812045024682,1,3,-1,restoration,2025-01-17 23:11:383
L._subulatum,P._albicans,2.20531445796272,2.20531445796272,1,3,-1,restoration,2025-01-17 23:11:383
O._tridentata,P._albicans,-2.26138819594707,-2.26138819594707,1,3,-1,restoration,2025-01-17 23:11:383
H._squamatum,S._tenacissima,-0.0406068468696439,-0.0406068468696439,1,3,-1,restoration,2025-01-17 23:11:383
H._syriacum,S._tenacissima,0.915089606563577,0.915089606563577,1,3,-1,restoration,2025-01-17 23:11:383
T._zygis,S._tenacissima,0.894302875716236,0.894302875716236,1,3,-1,restoration,2025-01-17 23:11:383
U._sp,S._tenacissima,-0.340255230623116,-0.340255230623116,1,3,-1,restoration,2025-01-17 23:11:383
L._subulatum,S._tenacissima,-0.152331480908998,-0.152331480908998,1,3,-1,restoration,2025-01-17 23:11:383
O._tridentata,S._tenacissima,0.860400906689824,0.860400906689824,1,3,-1,restoration,2025-01-17 23:11:383
P._albicans,S._tenacissima,0.375093231634036,0.375093231634036,1,3,-1,restoration,2025-01-17 23:11:383
H._squamatum,Other_species,1.00263894780232,1.00263894780232,1,3,-1,restoration,2025-01-17 23:11:383
H._syriacum,Other_species,0.785942388107956,0.785942388107956,1,3,-1,restoration,2025-01-17 23:11:383
T._zygis,Other_species,0.988771022320979,0.988771022320979,1,3,-1,restoration,2025-01-17 23:11:383
U._sp,Other_species,1.8008873449888,1.8008873449888,1,3,-1,restoration,2025-01-17 23:11:383
L._subulatum,Other_species,1.40335214942165,1.40335214942165,1,3,-1,restoration,2025-01-17 23:11:383
O._tridentata,Other_species,0.635923829401769,0.635923829401769,1,3,-1,restoration,2025-01-17 23:11:383
P._albicans,Other_species,0.367721443127042,0.367721443127042,1,3,-1,restoration,2025-01-17 23:11:383
S._tenacissima,Other_species,2.45953461834537,2.45953461834537,1,3,-1,restoration,2025-01-17 23:11:383
H._squamatum,H._syriacum,0.736644460451359,0.736644460451359,1,3,-1,natural,2025-01-17 23:11:383
H._squamatum,T._zygis,1.4867188858745,1.4867188858745,1,3,-1,natural,2025-01-17 23:11:383
H._syriacum,T._zygis,1.56797916693888,1.56797916693888,1,3,-1,natural,2025-01-17 23:11:383
H._squamatum,U._sp,2.11427190215185,2.11427190215185,1,3,-1,natural,2025-01-17 23:11:383
H._syriacum,U._sp,2.5023401192107,2.5023401192107,1,3,-1,natural,2025-01-17 23:11:383
T._zygis,U._sp,1.48208775603269,1.48208775603269,1,3,-1,natural,2025-01-17 23:11:383
H._squamatum,L._subulatum,1.23332895731603,1.23332895731603,1,3,-1,natural,2025-01-17 23:11:383
H._syriacum,L._subulatum,1.03265053198774,1.03265053198774,1,3,-1,natural,2025-01-17 23:11:383
T._zygis,L._subulatum,1.1798734241352,1.1798734241352,1,3,-1,natural,2025-01-17 23:11:383
U._sp,L._subulatum,1.64196773311962,1.64196773311962,1,3,-1,natural,2025-01-17 23:11:383
H._squamatum,O._tridentata,1.55514906948732,1.55514906948732,1,3,-1,natural,2025-01-17 23:11:383
