Var1,Var2,Freq,value,min_species_for_fit,order,frac,data_type,tag
H._squamatum,A,-1.4943067896569453,-1.4943067896569453,1,2,-1,natural,2025-07-19 17:33:493
S._viscosa,A,-2.396441332426371,-2.396441332426371,1,2,-1,natural,2025-07-19 17:33:493
C._hispanica,A,-2.2598189591305333,-2.2598189591305333,1,2,-1,natural,2025-07-19 17:33:493
G._struthium,A,-4.497785521613135,-4.497785521613135,1,2,-1,natural,2025-07-19 17:33:493
S._sediforme,A,-3.221287743850263,-3.221287743850263,1,2,-1,natural,2025-07-19 17:33:493
Other_species,A,-0.537509057023776,-0.537509057023776,1,2,-1,natural,2025-07-19 17:33:493
Nurse_S._viscosa,A,-2.2987581212304056,-2.2987581212304056,1,2,-1,restoration,2025-07-19 17:33:493
Nurse_G._struthium,A,-1.7228905120231308,-1.7228905120231308,1,2,-1,restoration,2025-07-19 17:33:493
H._squamatum,A,-3.9369724121993914,-3.9369724121993914,1,2,-1,restoration,2025-07-19 17:33:493
S._viscosa,A,-3.868834547200646,-3.868834547200646,1,2,-1,restoration,2025-07-19 17:33:493
C._hispanica,A,-4.76072798600382,-4.76072798600382,1,2,-1,restoration,2025-07-19 17:33:493
G._struthium,A,-0.39415310130182185,-0.39415310130182185,1,2,-1,restoration,2025-07-19 17:33:493
S._sediforme,A,-3.620373893649247,-3.620373893649247,1,2,-1,restoration,2025-07-19 17:33:493
Other_species,A,-2.7003926940419305,-2.7003926940419305,1,2,-1,restoration,2025-07-19 17:33:493
Nurse_S._viscosa,A,-0.7900022254024633,-0.7900022254024633,1,2,-1,natural,2025-07-19 17:33:493
Nurse_G._struthium,A,-2.051817494804865,-2.051817494804865,1,2,-1,natural,2025-07-19 17:33:493
H._squamatum,A,-1.5957535785247376,-1.5957535785247376,1,2,-1,natural,2025-07-19 17:33:493
S._viscosa,A,-2.460774873716221,-2.460774873716221,1,2,-1,natural,2025-07-19 17:33:493
C._hispanica,A,-2.465855830752697,-2.465855830752697,1,2,-1,natural,2025-07-19 17:33:493
G._struthium,A,-4.352342498477223,-4.352342498477223,1,2,-1,natural,2025-07-19 17:33:493
S._sediforme,A,-2.7721960029512096,-2.7721960029512096,1,2,-1,natural,2025-07-19 17:33:493
Other_species,A,-0.4989317523715295,-0.4989317523715295,1,2,-1,natural,2025-07-19 17:33:493
Nurse_S._viscosa,A,-2.457013772085506,-2.457013772085506,1,2,-1,restoration,2025-07-19 17:33:483
Nurse_G._struthium,A,-1.5845429762541174,-1.5845429762541174,1,2,-1,restoration,2025-07-19 17:33:483
H._squamatum,A,-4.995927855428958,-4.995927855428958,1,2,-1,restoration,2025-07-19 17:33:483
S._viscosa,A,-3.449241151220489,-3.449241151220489,1,2,-1,restoration,2025-07-19 17:33:483
C._hispanica,A,-6.0147002969168755,-6.0147002969168755,1,2,-1,restoration,2025-07-19 17:33:483
G._struthium,A,-0.5726910353569254,-0.5726910353569254,1,2,-1,restoration,2025-07-19 17:33:483
S._sediforme,A,-3.693375534074866,-3.693375534074866,1,2,-1,restoration,2025-07-19 17:33:483
Other_species,A,-2.0863422118299737,-2.0863422118299737,1,2,-1,restoration,2025-07-19 17:33:483
Nurse_S._viscosa,A,-0.6965067940777773,-0.6965067940777773,1,2,-1,natural,2025-07-19 17:33:483
Nurse_G._struthium,A,-2.18853887196828,-2.18853887196828,1,2,-1,natural,2025-07-19 17:33:483
H._squamatum,A,-1.592166265423028,-1.592166265423028,1,2,-1,natural,2025-07-19 17:33:483
S._viscosa,A,-2.804221330382347,-2.804221330382347,1,2,-1,natural,2025-07-19 17:33:483
C._hispanica,A,-2.4291176191242334,-2.4291176191242334,1,2,-1,natural,2025-07-19 17:33:483
G._struthium,A,-3.5681230723276767,-3.5681230723276767,1,2,-1,natural,2025-07-19 17:33:483
S._sediforme,A,-3.358069656169765,-3.358069656169765,1,2,-1,natural,2025-07-19 17:33:483
Other_species,A,-0.4555788396089044,-0.4555788396089044,1,2,-1,natural,2025-07-19 17:33:483
Nurse_S._viscosa,A,-2.4728855828657967,-2.4728855828657967,1,2,-1,restoration,2025-07-19 17:33:473
Nurse_G._struthium,A,-1.7169600792716995,-1.7169600792716995,1,2,-1,restoration,2025-07-19 17:33:473
H._squamatum,A,-5.0190369246738324,-5.0190369246738324,1,2,-1,restoration,2025-07-19 17:33:473
S._viscosa,A,-4.654566095695146,-4.654566095695146,1,2,-1,restoration,2025-07-19 17:33:473
C._hispanica,A,-5.657669400241311,-5.657669400241311,1,2,-1,restoration,2025-07-19 17:33:473
G._struthium,A,-0.7538966132934232,-0.7538966132934232,1,2,-1,restoration,2025-07-19 17:33:473
S._sediforme,A,-3.3642191216449806,-3.3642191216449806,1,2,-1,restoration,2025-07-19 17:33:473
Other_species,A,-2.7669072748145855,-2.7669072748145855,1,2,-1,restoration,2025-07-19 17:33:473
Nurse_S._viscosa,A,-1.012472683665352,-1.012472683665352,1,2,-1,natural,2025-07-19 17:33:473
Nurse_G._struthium,A,-2.4846016083534406,-2.4846016083534406,1,2,-1,natural,2025-07-19 17:33:473
H._squamatum,A,-1.8974354904380217,-1.8974354904380217,1,2,-1,natural,2025-07-19 17:33:473
S._viscosa,A,-2.256604627337233,-2.256604627337233,1,2,-1,natural,2025-07-19 17:33:473
C._hispanica,A,-2.782127044314232,-2.782127044314232,1,2,-1,natural,2025-07-19 17:33:473
G._struthium,A,-3.563337876975282,-3.563337876975282,1,2,-1,natural,2025-07-19 17:33:473
S._sediforme,A,-2.948831600286094,-2.948831600286094,1,2,-1,natural,2025-07-19 17:33:473
Other_species,A,-0.6064399970905711,-0.6064399970905711,1,2,-1,natural,2025-07-19 17:33:473
Nurse_S._viscosa,A,-3.077280284635841,-3.077280284635841,1,2,-1,restoration,2025-07-19 17:33:473
Nurse_G._struthium,A,-2.052657355842988,-2.052657355842988,1,2,-1,restoration,2025-07-19 17:33:473
H._squamatum,A,-4.788262740970637,-4.788262740970637,1,2,-1,restoration,2025-07-19 17:33:473
S._viscosa,A,-4.3414910817092585,-4.3414910817092585,1,2,-1,restoration,2025-07-19 17:33:473
C._hispanica,A,-6.280882459406972,-6.280882459406972,1,2,-1,restoration,2025-07-19 17:33:473
G._struthium,A,-1.0806618293402532,-1.0806618293402532,1,2,-1,restoration,2025-07-19 17:33:473
S._sediforme,A,-3.277628082001983,-3.277628082001983,1,2,-1,restoration,2025-07-19 17:33:473
Other_species,A,-2.7338565769772387,-2.7338565769772387,1,2,-1,restoration,2025-07-19 17:33:473
Nurse_S._viscosa,A,-0.8526248010502062,-0.8526248010502062,1,2,-1,natural,2025-07-19 17:33:473
Nurse_G._struthium,A,-2.4324442492915477,-2.4324442492915477,1,2,-1,natural,2025-07-19 17:33:473
H._squamatum,A,-1.5786338158798106,-1.5786338158798106,1,2,-1,natural,2025-07-19 17:33:473
S._viscosa,A,-2.3745759885320274,-2.3745759885320274,1,2,-1,natural,2025-07-19 17:33:473
C._hispanica,A,-2.3118124390230457,-2.3118124390230457,1,2,-1,natural,2025-07-19 17:33:473
G._struthium,A,-4.099782700545298,-4.099782700545298,1,2,-1,natural,2025-07-19 17:33:473
S._sediforme,A,-3.249561053289474,-3.249561053289474,1,2,-1,natural,2025-07-19 17:33:473
Other_species,A,-0.41845200847719277,-0.41845200847719277,1,2,-1,natural,2025-07-19 17:33:473
Nurse_S._viscosa,A,-2.968254705890737,-2.968254705890737,1,2,-1,restoration,2025-07-19 17:33:463
Nurse_G._struthium,A,-1.5109890736153628,-1.5109890736153628,1,2,-1,restoration,2025-07-19 17:33:463
H._squamatum,A,-3.839974080398619,-3.839974080398619,1,2,-1,restoration,2025-07-19 17:33:463
S._viscosa,A,-4.392670011830539,-4.392670011830539,1,2,-1,restoration,2025-07-19 17:33:463
C._hispanica,A,-4.643123649645711,-4.643123649645711,1,2,-1,restoration,2025-07-19 17:33:463
G._struthium,A,-0.47540118625367417,-0.47540118625367417,1,2,-1,restoration,2025-07-19 17:33:463
S._sediforme,A,-4.3272833858423985,-4.3272833858423985,1,2,-1,restoration,2025-07-19 17:33:463
Other_species,A,-2.664351500929422,-2.664351500929422,1,2,-1,restoration,2025-07-19 17:33:463
Nurse_S._viscosa,A,-0.9304365721945277,-0.9304365721945277,1,2,-1,natural,2025-07-19 17:33:463
Nurse_G._struthium,A,-2.109393762555532,-2.109393762555532,1,2,-1,natural,2025-07-19 17:33:463
H._squamatum,A,-1.6906430473968372,-1.6906430473968372,1,2,-1,natural,2025-07-19 17:33:463
S._viscosa,A,-2.3396794315722076,-2.3396794315722076,1,2,-1,natural,2025-07-19 17:33:463
C._hispanica,A,-2.6222646150255615,-2.6222646150255615,1,2,-1,natural,2025-07-19 17:33:463
G._struthium,A,-4.38775252703317,-4.38775252703317,1,2,-1,natural,2025-07-19 17:33:463
S._sediforme,A,-3.3381360986610593,-3.3381360986610593,1,2,-1,natural,2025-07-19 17:33:463
Other_species,A,-0.742781885560637,-0.742781885560637,1,2,-1,natural,2025-07-19 17:33:463
Nurse_S._viscosa,A,-2.60265026335249,-2.60265026335249,1,2,-1,restoration,2025-07-19 17:33:463
Nurse_G._struthium,A,-1.535671160900251,-1.535671160900251,1,2,-1,restoration,2025-07-19 17:33:463
H._squamatum,A,-3.7587473377056297,-3.7587473377056297,1,2,-1,restoration,2025-07-19 17:33:463
S._viscosa,A,-4.272609476669986,-4.272609476669986,1,2,-1,restoration,2025-07-19 17:33:463
C._hispanica,A,-6.497551960429719,-6.497551960429719,1,2,-1,restoration,2025-07-19 17:33:463
G._struthium,A,-0.6419600429509569,-0.6419600429509569,1,2,-1,restoration,2025-07-19 17:33:463
S._sediforme,A,-5.067985221516076,-5.067985221516076,1,2,-1,restoration,2025-07-19 17:33:463
Other_species,A,-2.2264634693813745,-2.2264634693813745,1,2,-1,restoration,2025-07-19 17:33:463
Nurse_S._viscosa,A,-0.9668937224635564,-0.9668937224635564,1,2,-1,natural,2025-07-19 17:33:463
Nurse_G._struthium,A,-2.3148941237041267,-2.3148941237041267,1,2,-1,natural,2025-07-19 17:33:463
H._squamatum,A,-1.657962133317282,-1.657962133317282,1,2,-1,natural,2025-07-19 17:33:463
S._viscosa,A,-2.631611880380082,-2.631611880380082,1,2,-1,natural,2025-07-19 17:33:463
C._hispanica,A,-2.5762878928769446,-2.5762878928769446,1,2,-1,natural,2025-07-19 17:33:463
G._struthium,A,-4.603121022534851,-4.603121022534851,1,2,-1,natural,2025-07-19 17:33:463
S._sediforme,A,-3.1954789266850243,-3.1954789266850243,1,2,-1,natural,2025-07-19 17:33:463
Other_species,A,-0.7560846176627204,-0.7560846176627204,1,2,-1,natural,2025-07-19 17:33:463
Nurse_S._viscosa,A,-4.492514064906711,-4.492514064906711,1,2,-1,restoration,2025-07-19 17:33:453
Nurse_G._struthium,A,-2.6332364623320923,-2.6332364623320923,1,2,-1,restoration,2025-07-19 17:33:453
H._squamatum,A,-4.903050501295387,-4.903050501295387,1,2,-1,restoration,2025-07-19 17:33:453
S._viscosa,A,-5.231358332986217,-5.231358332986217,1,2,-1,restoration,2025-07-19 17:33:453
C._hispanica,A,-5.333804426661757,-5.333804426661757,1,2,-1,restoration,2025-07-19 17:33:453
G._struthium,A,-1.8129768291305512,-1.8129768291305512,1,2,-1,restoration,2025-07-19 17:33:453
S._sediforme,A,-4.740122622860671,-4.740122622860671,1,2,-1,restoration,2025-07-19 17:33:453
Other_species,A,-3.894021394688379,-3.894021394688379,1,2,-1,restoration,2025-07-19 17:33:453
Nurse_S._viscosa,A,-0.8417524260009704,-0.8417524260009704,1,2,-1,natural,2025-07-19 17:33:453
Nurse_G._struthium,A,-2.039678823986032,-2.039678823986032,1,2,-1,natural,2025-07-19 17:33:453
H._squamatum,A,-1.6481323594492376,-1.6481323594492376,1,2,-1,natural,2025-07-19 17:33:453
S._viscosa,A,-2.303651214214665,-2.303651214214665,1,2,-1,natural,2025-07-19 17:33:453
C._hispanica,A,-2.6599506631078667,-2.6599506631078667,1,2,-1,natural,2025-07-19 17:33:453
G._struthium,A,-4.170757726405487,-4.170757726405487,1,2,-1,natural,2025-07-19 17:33:453
S._sediforme,A,-3.5216605651846753,-3.5216605651846753,1,2,-1,natural,2025-07-19 17:33:453
Other_species,A,-0.4644340300281737,-0.4644340300281737,1,2,-1,natural,2025-07-19 17:33:453
Nurse_S._viscosa,A,-3.3137851712540294,-3.3137851712540294,1,2,-1,restoration,2025-07-19 17:33:453
Nurse_G._struthium,A,-2.1248984184373394,-2.1248984184373394,1,2,-1,restoration,2025-07-19 17:33:453
H._squamatum,A,-4.129723181362611,-4.129723181362611,1,2,-1,restoration,2025-07-19 17:33:453
S._viscosa,A,-4.360313925446526,-4.360313925446526,1,2,-1,restoration,2025-07-19 17:33:453
C._hispanica,A,-6.543560127886082,-6.543560127886082,1,2,-1,restoration,2025-07-19 17:33:453
G._struthium,A,-1.5522339189171972,-1.5522339189171972,1,2,-1,restoration,2025-07-19 17:33:453
S._sediforme,A,-4.157946662001273,-4.157946662001273,1,2,-1,restoration,2025-07-19 17:33:453
Other_species,A,-2.8268715433820963,-2.8268715433820963,1,2,-1,restoration,2025-07-19 17:33:453
Nurse_S._viscosa,A,-0.7737525277791456,-0.7737525277791456,1,2,-1,natural,2025-07-19 17:33:453
Nurse_G._struthium,A,-2.3248444238013413,-2.3248444238013413,1,2,-1,natural,2025-07-19 17:33:453
H._squamatum,A,-1.6696365015821177,-1.6696365015821177,1,2,-1,natural,2025-07-19 17:33:453
S._viscosa,A,-2.4853103811131825,-2.4853103811131825,1,2,-1,natural,2025-07-19 17:33:453
C._hispanica,A,-2.6823546563621625,-2.6823546563621625,1,2,-1,natural,2025-07-19 17:33:453
G._struthium,A,-4.747118585395068,-4.747118585395068,1,2,-1,natural,2025-07-19 17:33:453
S._sediforme,A,-3.9701445150023056,-3.9701445150023056,1,2,-1,natural,2025-07-19 17:33:453
Other_species,A,-0.5156452653167973,-0.5156452653167973,1,2,-1,natural,2025-07-19 17:33:453
Nurse_S._viscosa,A,-2.660871959437844,-2.660871959437844,1,2,-1,restoration,2025-07-19 17:33:443
Nurse_G._struthium,A,-1.6327192585839354,-1.6327192585839354,1,2,-1,restoration,2025-07-19 17:33:443
H._squamatum,A,-4.340212435077612,-4.340212435077612,1,2,-1,restoration,2025-07-19 17:33:443
S._viscosa,A,-3.48824424644346,-3.48824424644346,1,2,-1,restoration,2025-07-19 17:33:443
C._hispanica,A,-5.929647530628732,-5.929647530628732,1,2,-1,restoration,2025-07-19 17:33:443
G._struthium,A,-0.6164295645148448,-0.6164295645148448,1,2,-1,restoration,2025-07-19 17:33:443
S._sediforme,A,-3.4886443294734706,-3.4886443294734706,1,2,-1,restoration,2025-07-19 17:33:443
Other_species,A,-1.947117673101357,-1.947117673101357,1,2,-1,restoration,2025-07-19 17:33:443
Nurse_S._viscosa,A,-0.8910199781204584,-0.8910199781204584,1,2,-1,natural,2025-07-19 17:33:443
Nurse_G._struthium,A,-2.200641825766342,-2.200641825766342,1,2,-1,natural,2025-07-19 17:33:443
H._squamatum,A,-1.5225547409957922,-1.5225547409957922,1,2,-1,natural,2025-07-19 17:33:443
S._viscosa,A,-2.6824312114835704,-2.6824312114835704,1,2,-1,natural,2025-07-19 17:33:443
C._hispanica,A,-2.318546537306883,-2.318546537306883,1,2,-1,natural,2025-07-19 17:33:443
G._struthium,A,-5.034023316621793,-5.034023316621793,1,2,-1,natural,2025-07-19 17:33:443
S._sediforme,A,-3.6649949218728306,-3.6649949218728306,1,2,-1,natural,2025-07-19 17:33:443
Other_species,A,-0.4839374825303296,-0.4839374825303296,1,2,-1,natural,2025-07-19 17:33:443
Nurse_S._viscosa,A,-2.7373947905858937,-2.7373947905858937,1,2,-1,restoration,2025-07-19 17:33:433
Nurse_G._struthium,A,-2.137126103636196,-2.137126103636196,1,2,-1,restoration,2025-07-19 17:33:433
H._squamatum,A,-4.163812158309553,-4.163812158309553,1,2,-1,restoration,2025-07-19 17:33:433
S._viscosa,A,-3.7640180184497467,-3.7640180184497467,1,2,-1,restoration,2025-07-19 17:33:433
C._hispanica,A,-6.3267311542490505,-6.3267311542490505,1,2,-1,restoration,2025-07-19 17:33:433
G._struthium,A,-1.022947026074905,-1.022947026074905,1,2,-1,restoration,2025-07-19 17:33:433
S._sediforme,A,-4.062111581696471,-4.062111581696471,1,2,-1,restoration,2025-07-19 17:33:433
Other_species,A,-2.256571387672111,-2.256571387672111,1,2,-1,restoration,2025-07-19 17:33:433
Nurse_S._viscosa,A,-0.911826109329061,-0.911826109329061,1,2,-1,natural,2025-07-19 17:33:433
Nurse_G._struthium,A,-2.0909662576597294,-2.0909662576597294,1,2,-1,natural,2025-07-19 17:33:433
H._squamatum,A,-1.7559202242403404,-1.7559202242403404,1,2,-1,natural,2025-07-19 17:33:433
S._viscosa,A,-2.493448242768519,-2.493448242768519,1,2,-1,natural,2025-07-19 17:33:433
C._hispanica,A,-2.7084302157719637,-2.7084302157719637,1,2,-1,natural,2025-07-19 17:33:433
G._struthium,A,-4.312662778854959,-4.312662778854959,1,2,-1,natural,2025-07-19 17:33:433
S._sediforme,A,-3.6756585864094755,-3.6756585864094755,1,2,-1,natural,2025-07-19 17:33:433
Other_species,A,-0.5477915610915265,-0.5477915610915265,1,2,-1,natural,2025-07-19 17:33:433
Nurse_S._viscosa,A,-3.272982956307524,-3.272982956307524,1,2,-1,restoration,2025-07-19 17:33:433
Nurse_G._struthium,A,-2.206155057316241,-2.206155057316241,1,2,-1,restoration,2025-07-19 17:33:433
H._squamatum,A,-3.66366971997882,-3.66366971997882,1,2,-1,restoration,2025-07-19 17:33:433
S._viscosa,A,-5.190503220768044,-5.190503220768044,1,2,-1,restoration,2025-07-19 17:33:433
C._hispanica,A,-6.101336933505402,-6.101336933505402,1,2,-1,restoration,2025-07-19 17:33:433
G._struthium,A,-0.7736309873633764,-0.7736309873633764,1,2,-1,restoration,2025-07-19 17:33:433
S._sediforme,A,-4.288764012133481,-4.288764012133481,1,2,-1,restoration,2025-07-19 17:33:433
Other_species,A,-2.9246036267086555,-2.9246036267086555,1,2,-1,restoration,2025-07-19 17:33:433
Nurse_S._viscosa,A,-1.2584957728590302,-1.2584957728590302,1,2,-1,natural,2025-07-19 17:33:433
Nurse_G._struthium,A,-2.6502637593897096,-2.6502637593897096,1,2,-1,natural,2025-07-19 17:33:433
H._squamatum,A,-1.9632638412816725,-1.9632638412816725,1,2,-1,natural,2025-07-19 17:33:433
S._viscosa,A,-2.7930376744580867,-2.7930376744580867,1,2,-1,natural,2025-07-19 17:33:433
C._hispanica,A,-2.6918780499436896,-2.6918780499436896,1,2,-1,natural,2025-07-19 17:33:433
G._struthium,A,-5.071611279149843,-5.071611279149843,1,2,-1,natural,2025-07-19 17:33:433
S._sediforme,A,-3.4702399377674524,-3.4702399377674524,1,2,-1,natural,2025-07-19 17:33:433
Other_species,A,-0.8595191974746718,-0.8595191974746718,1,2,-1,natural,2025-07-19 17:33:433
Nurse_S._viscosa,A,-2.0755917571561437,-2.0755917571561437,1,2,-1,restoration,2025-07-19 17:33:423
Nurse_G._struthium,A,-1.7081062545809862,-1.7081062545809862,1,2,-1,restoration,2025-07-19 17:33:423
H._squamatum,A,-4.138472157701401,-4.138472157701401,1,2,-1,restoration,2025-07-19 17:33:423
S._viscosa,A,-4.1889171467030675,-4.1889171467030675,1,2,-1,restoration,2025-07-19 17:33:423
C._hispanica,A,-8.301479800434215,-8.301479800434215,1,2,-1,restoration,2025-07-19 17:33:423
G._struthium,A,-0.6617898093051898,-0.6617898093051898,1,2,-1,restoration,2025-07-19 17:33:423
S._sediforme,A,-3.26710733991208,-3.26710733991208,1,2,-1,restoration,2025-07-19 17:33:423
Other_species,A,-2.4431643160391814,-2.4431643160391814,1,2,-1,restoration,2025-07-19 17:33:423
Nurse_S._viscosa,A,-0.8651584525058627,-0.8651584525058627,1,2,-1,natural,2025-07-19 17:33:423
Nurse_G._struthium,A,-2.2464515856924847,-2.2464515856924847,1,2,-1,natural,2025-07-19 17:33:423
H._squamatum,A,-1.8813350900950259,-1.8813350900950259,1,2,-1,natural,2025-07-19 17:33:423
S._viscosa,A,-2.5369375459448857,-2.5369375459448857,1,2,-1,natural,2025-07-19 17:33:423
C._hispanica,A,-2.6810052912834412,-2.6810052912834412,1,2,-1,natural,2025-07-19 17:33:423
G._struthium,A,-4.245148057570216,-4.245148057570216,1,2,-1,natural,2025-07-19 17:33:423
S._sediforme,A,-3.15948838039697,-3.15948838039697,1,2,-1,natural,2025-07-19 17:33:423
Other_species,A,-0.585440041876539,-0.585440041876539,1,2,-1,natural,2025-07-19 17:33:423
Nurse_S._viscosa,A,-2.7708475312357,-2.7708475312357,1,2,-1,restoration,2025-07-19 17:33:413
Nurse_G._struthium,A,-1.6746312537512018,-1.6746312537512018,1,2,-1,restoration,2025-07-19 17:33:413
H._squamatum,A,-4.263838405991154,-4.263838405991154,1,2,-1,restoration,2025-07-19 17:33:413
S._viscosa,A,-5.455604084466039,-5.455604084466039,1,2,-1,restoration,2025-07-19 17:33:413
C._hispanica,A,-5.867557845662231,-5.867557845662231,1,2,-1,restoration,2025-07-19 17:33:413
G._struthium,A,-0.9620578991862504,-0.9620578991862504,1,2,-1,restoration,2025-07-19 17:33:413
S._sediforme,A,-3.697782188164528,-3.697782188164528,1,2,-1,restoration,2025-07-19 17:33:413
Other_species,A,-2.87781304124233,-2.87781304124233,1,2,-1,restoration,2025-07-19 17:33:413
Nurse_S._viscosa,A,-0.8187860090497997,-0.8187860090497997,1,2,-1,natural,2025-07-19 17:33:413
Nurse_G._struthium,A,-2.0872917382101708,-2.0872917382101708,1,2,-1,natural,2025-07-19 17:33:413
