Var1,Var2,Freq,value,min_species_for_fit,order,frac,data_type,tag
Nurse_S._viscosa,G._struthium,0.213337480033332,0.213337480033332,1,2,-1,natural,2025-07-19 17:38:013
Nurse_G._struthium,G._struthium,0.0551461249971488,0.0551461249971488,1,2,-1,natural,2025-07-19 17:38:013
H._squamatum,G._struthium,-0.116572101415478,-0.116572101415478,1,2,-1,natural,2025-07-19 17:38:013
S._viscosa,G._struthium,1.1631463031095,1.1631463031095,1,2,-1,natural,2025-07-19 17:38:013
C._hispanica,G._struthium,0.64998273743766,0.64998273743766,1,2,-1,natural,2025-07-19 17:38:013
Nurse_S._viscosa,S._sediforme,0.0186595121383759,0.0186595121383759,1,2,-1,natural,2025-07-19 17:38:013
Nurse_G._struthium,S._sediforme,2.42117836052447,2.42117836052447,1,2,-1,natural,2025-07-19 17:38:013
H._squamatum,S._sediforme,-0.713556408105252,-0.713556408105252,1,2,-1,natural,2025-07-19 17:38:013
S._viscosa,S._sediforme,-1.08162966138825,-1.08162966138825,1,2,-1,natural,2025-07-19 17:38:013
C._hispanica,S._sediforme,-0.695669595986017,-0.695669595986017,1,2,-1,natural,2025-07-19 17:38:013
G._struthium,S._sediforme,0.687432686934504,0.687432686934504,1,2,-1,natural,2025-07-19 17:38:013
Nurse_S._viscosa,H._syriacum,-5.23470952867264,-5.23470952867264,1,2,-1,natural,2025-07-19 17:38:013
Nurse_G._struthium,H._syriacum,0.828347789991227,0.828347789991227,1,2,-1,natural,2025-07-19 17:38:013
H._squamatum,H._syriacum,0.492729113025619,0.492729113025619,1,2,-1,natural,2025-07-19 17:38:013
S._viscosa,H._syriacum,0.166987906745398,0.166987906745398,1,2,-1,natural,2025-07-19 17:38:013
C._hispanica,H._syriacum,0.239996680701727,0.239996680701727,1,2,-1,natural,2025-07-19 17:38:013
G._struthium,H._syriacum,-0.146272633030193,-0.146272633030193,1,2,-1,natural,2025-07-19 17:38:013
S._sediforme,H._syriacum,0.780888699419438,0.780888699419438,1,2,-1,natural,2025-07-19 17:38:013
Nurse_S._viscosa,Other_species,0.18292444827735,0.18292444827735,1,2,-1,natural,2025-07-19 17:38:013
Nurse_G._struthium,Other_species,1.24782002260778,1.24782002260778,1,2,-1,natural,2025-07-19 17:38:013
H._squamatum,Other_species,0.710115188431403,0.710115188431403,1,2,-1,natural,2025-07-19 17:38:013
S._viscosa,Other_species,0.793431218552754,0.793431218552754,1,2,-1,natural,2025-07-19 17:38:013
C._hispanica,Other_species,0.374952832327737,0.374952832327737,1,2,-1,natural,2025-07-19 17:38:013
G._struthium,Other_species,-0.243974002963962,-0.243974002963962,1,2,-1,natural,2025-07-19 17:38:013
S._sediforme,Other_species,0.276792186642335,0.276792186642335,1,2,-1,natural,2025-07-19 17:38:013
H._syriacum,Other_species,1.21594300521633,1.21594300521633,1,2,-1,natural,2025-07-19 17:38:013
Nurse_S._viscosa,Nurse_G._struthium,-11.4870281333414,-11.4870281333414,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_S._viscosa,H._squamatum,1.96417540608966,1.96417540608966,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_G._struthium,H._squamatum,3.14105811481634,3.14105811481634,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_S._viscosa,S._viscosa,3.26128981690676,3.26128981690676,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_G._struthium,S._viscosa,1.36920758555235,1.36920758555235,1,2,-1,restoration,2025-07-19 17:38:003
H._squamatum,S._viscosa,0.0510679383492184,0.0510679383492184,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_S._viscosa,C._hispanica,0.464632517951648,0.464632517951648,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_G._struthium,C._hispanica,-0.484146117227017,-0.484146117227017,1,2,-1,restoration,2025-07-19 17:38:003
H._squamatum,C._hispanica,-0.410158678976823,-0.410158678976823,1,2,-1,restoration,2025-07-19 17:38:003
S._viscosa,C._hispanica,1.11701907531084,1.11701907531084,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_S._viscosa,G._struthium,-0.240188461561009,-0.240188461561009,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_G._struthium,G._struthium,0.103365591513877,0.103365591513877,1,2,-1,restoration,2025-07-19 17:38:003
H._squamatum,G._struthium,-1.07510383553371,-1.07510383553371,1,2,-1,restoration,2025-07-19 17:38:003
S._viscosa,G._struthium,0.454521552033888,0.454521552033888,1,2,-1,restoration,2025-07-19 17:38:003
C._hispanica,G._struthium,0.382036673180516,0.382036673180516,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_S._viscosa,S._sediforme,3.27371531035179,3.27371531035179,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_G._struthium,S._sediforme,2.21460342582453,2.21460342582453,1,2,-1,restoration,2025-07-19 17:38:003
H._squamatum,S._sediforme,0.307761306486227,0.307761306486227,1,2,-1,restoration,2025-07-19 17:38:003
S._viscosa,S._sediforme,1.07346527164354,1.07346527164354,1,2,-1,restoration,2025-07-19 17:38:003
C._hispanica,S._sediforme,0.801983168413605,0.801983168413605,1,2,-1,restoration,2025-07-19 17:38:003
G._struthium,S._sediforme,0.427965191150798,0.427965191150798,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_S._viscosa,H._syriacum,-0.198747891583545,-0.198747891583545,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_G._struthium,H._syriacum,1.73311425149128,1.73311425149128,1,2,-1,restoration,2025-07-19 17:38:003
H._squamatum,H._syriacum,0.151203051042861,0.151203051042861,1,2,-1,restoration,2025-07-19 17:38:003
S._viscosa,H._syriacum,0.0847915512459828,0.0847915512459828,1,2,-1,restoration,2025-07-19 17:38:003
C._hispanica,H._syriacum,2.37371348943742,2.37371348943742,1,2,-1,restoration,2025-07-19 17:38:003
G._struthium,H._syriacum,-0.431751773733592,-0.431751773733592,1,2,-1,restoration,2025-07-19 17:38:003
S._sediforme,H._syriacum,-0.234501432592863,-0.234501432592863,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_S._viscosa,Other_species,1.94150480153818,1.94150480153818,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_G._struthium,Other_species,3.1033401755046,3.1033401755046,1,2,-1,restoration,2025-07-19 17:38:003
H._squamatum,Other_species,0.966584883366284,0.966584883366284,1,2,-1,restoration,2025-07-19 17:38:003
S._viscosa,Other_species,0.453864055027416,0.453864055027416,1,2,-1,restoration,2025-07-19 17:38:003
C._hispanica,Other_species,0.58241703531449,0.58241703531449,1,2,-1,restoration,2025-07-19 17:38:003
G._struthium,Other_species,0.0217418221352561,0.0217418221352561,1,2,-1,restoration,2025-07-19 17:38:003
S._sediforme,Other_species,0.595317902241111,0.595317902241111,1,2,-1,restoration,2025-07-19 17:38:003
H._syriacum,Other_species,0.814518488612939,0.814518488612939,1,2,-1,restoration,2025-07-19 17:38:003
Nurse_S._viscosa,Nurse_G._struthium,-6.81695780986449,-6.81695780986449,1,2,-1,natural,2025-07-19 17:38:003
Nurse_S._viscosa,H._squamatum,1.11075789557465,1.11075789557465,1,2,-1,natural,2025-07-19 17:38:003
Nurse_G._struthium,H._squamatum,0.601356545425038,0.601356545425038,1,2,-1,natural,2025-07-19 17:38:003
Nurse_S._viscosa,S._viscosa,-0.587386064259279,-0.587386064259279,1,2,-1,natural,2025-07-19 17:38:003
Nurse_G._struthium,S._viscosa,0.88986724378632,0.88986724378632,1,2,-1,natural,2025-07-19 17:38:003
H._squamatum,S._viscosa,0.918562073012633,0.918562073012633,1,2,-1,natural,2025-07-19 17:38:003
Nurse_S._viscosa,C._hispanica,0.76971968244845,0.76971968244845,1,2,-1,natural,2025-07-19 17:38:003
Nurse_G._struthium,C._hispanica,-0.00825965610161039,-0.00825965610161039,1,2,-1,natural,2025-07-19 17:38:003
H._squamatum,C._hispanica,0.578071600137659,0.578071600137659,1,2,-1,natural,2025-07-19 17:38:003
S._viscosa,C._hispanica,0.59417325340651606,0.59417325340651606,1,2,-1,natural,2025-07-19 17:38:003
Nurse_S._viscosa,G._struthium,0.371996132473367,0.371996132473367,1,2,-1,natural,2025-07-19 17:38:003
Nurse_G._struthium,G._struthium,-0.896407132018674,-0.896407132018674,1,2,-1,natural,2025-07-19 17:38:003
H._squamatum,G._struthium,-0.529539298895649,-0.529539298895649,1,2,-1,natural,2025-07-19 17:38:003
S._viscosa,G._struthium,0.743247700526161,0.743247700526161,1,2,-1,natural,2025-07-19 17:38:003
C._hispanica,G._struthium,0.407257109669738,0.407257109669738,1,2,-1,natural,2025-07-19 17:38:003
Nurse_S._viscosa,S._sediforme,0.242518837881189,0.242518837881189,1,2,-1,natural,2025-07-19 17:38:003
Nurse_G._struthium,S._sediforme,2.44133285873351,2.44133285873351,1,2,-1,natural,2025-07-19 17:38:003
H._squamatum,S._sediforme,-0.570254310037914,-0.570254310037914,1,2,-1,natural,2025-07-19 17:38:003
S._viscosa,S._sediforme,-0.908522275705125,-0.908522275705125,1,2,-1,natural,2025-07-19 17:38:003
C._hispanica,S._sediforme,-1.19162386500272,-1.19162386500272,1,2,-1,natural,2025-07-19 17:38:003
G._struthium,S._sediforme,-1.83720002524987,-1.83720002524987,1,2,-1,natural,2025-07-19 17:38:003
Nurse_S._viscosa,H._syriacum,-5.37111964949211,-5.37111964949211,1,2,-1,natural,2025-07-19 17:38:003
Nurse_G._struthium,H._syriacum,0.451011686771736,0.451011686771736,1,2,-1,natural,2025-07-19 17:38:003
H._squamatum,H._syriacum,0.584319805010467,0.584319805010467,1,2,-1,natural,2025-07-19 17:38:003
S._viscosa,H._syriacum,0.502152988785782,0.502152988785782,1,2,-1,natural,2025-07-19 17:38:003
C._hispanica,H._syriacum,0.359217394147225,0.359217394147225,1,2,-1,natural,2025-07-19 17:38:003
G._struthium,H._syriacum,-0.33784953181923,-0.33784953181923,1,2,-1,natural,2025-07-19 17:38:003
S._sediforme,H._syriacum,1.04309469806502,1.04309469806502,1,2,-1,natural,2025-07-19 17:38:003
Nurse_S._viscosa,Other_species,0.074502750531714207,0.074502750531714207,1,2,-1,natural,2025-07-19 17:38:003
Nurse_G._struthium,Other_species,0.886937831122946,0.886937831122946,1,2,-1,natural,2025-07-19 17:38:003
H._squamatum,Other_species,0.587052916438376,0.587052916438376,1,2,-1,natural,2025-07-19 17:38:003
S._viscosa,Other_species,0.77334438995514,0.77334438995514,1,2,-1,natural,2025-07-19 17:38:003
C._hispanica,Other_species,0.452054895484075,0.452054895484075,1,2,-1,natural,2025-07-19 17:38:003
G._struthium,Other_species,0.580186590440828,0.580186590440828,1,2,-1,natural,2025-07-19 17:38:003
S._sediforme,Other_species,0.602637605393748,0.602637605393748,1,2,-1,natural,2025-07-19 17:38:003
H._syriacum,Other_species,1.60191386089574,1.60191386089574,1,2,-1,natural,2025-07-19 17:38:003
Nurse_S._viscosa,Nurse_G._struthium,-9.685104929937,-9.685104929937,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,H._squamatum,0.633473740971221,0.633473740971221,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,H._squamatum,2.17351160304936,2.17351160304936,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,S._viscosa,2.32154860480373,2.32154860480373,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,S._viscosa,-0.0547357739235402,-0.0547357739235402,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,S._viscosa,0.420603171591251,0.420603171591251,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,C._hispanica,1.72612984535749,1.72612984535749,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,C._hispanica,-0.873695923106812,-0.873695923106812,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,C._hispanica,1.20708604303274,1.20708604303274,1,2,-1,restoration,2025-07-19 17:37:593
S._viscosa,C._hispanica,0.599258019069859,0.599258019069859,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,G._struthium,-0.148359519948597,-0.148359519948597,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,G._struthium,0.1251514856288,0.1251514856288,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,G._struthium,-0.335215803052462,-0.335215803052462,1,2,-1,restoration,2025-07-19 17:37:593
S._viscosa,G._struthium,0.128571735808626,0.128571735808626,1,2,-1,restoration,2025-07-19 17:37:593
C._hispanica,G._struthium,0.948419264446989,0.948419264446989,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,S._sediforme,3.56267696164664,3.56267696164664,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,S._sediforme,2.4087655958297,2.4087655958297,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,S._sediforme,0.596738957294945,0.596738957294945,1,2,-1,restoration,2025-07-19 17:37:593
S._viscosa,S._sediforme,0.0922413436725778,0.0922413436725778,1,2,-1,restoration,2025-07-19 17:37:593
C._hispanica,S._sediforme,1.0059523935847,1.0059523935847,1,2,-1,restoration,2025-07-19 17:37:593
G._struthium,S._sediforme,0.0982662325977557,0.0982662325977557,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,H._syriacum,-0.580672636456684,-0.580672636456684,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,H._syriacum,0.623998942234375,0.623998942234375,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,H._syriacum,-0.264005815084652,-0.264005815084652,1,2,-1,restoration,2025-07-19 17:37:593
S._viscosa,H._syriacum,0.530279496259542,0.530279496259542,1,2,-1,restoration,2025-07-19 17:37:593
C._hispanica,H._syriacum,1.04921915660234,1.04921915660234,1,2,-1,restoration,2025-07-19 17:37:593
G._struthium,H._syriacum,-0.726285040413085,-0.726285040413085,1,2,-1,restoration,2025-07-19 17:37:593
S._sediforme,H._syriacum,0.97283285416301,0.97283285416301,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,Other_species,1.55531119593481,1.55531119593481,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,Other_species,2.69086247358556,2.69086247358556,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,Other_species,0.721445776062536,0.721445776062536,1,2,-1,restoration,2025-07-19 17:37:593
S._viscosa,Other_species,1.31718192621894,1.31718192621894,1,2,-1,restoration,2025-07-19 17:37:593
C._hispanica,Other_species,-0.227675174107267,-0.227675174107267,1,2,-1,restoration,2025-07-19 17:37:593
G._struthium,Other_species,-0.175634821800024,-0.175634821800024,1,2,-1,restoration,2025-07-19 17:37:593
S._sediforme,Other_species,0.400148729318085,0.400148729318085,1,2,-1,restoration,2025-07-19 17:37:593
H._syriacum,Other_species,1.23015721222891,1.23015721222891,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,Nurse_G._struthium,-6.69836984620329,-6.69836984620329,1,2,-1,natural,2025-07-19 17:37:593
Nurse_S._viscosa,H._squamatum,1.21973274810842,1.21973274810842,1,2,-1,natural,2025-07-19 17:37:593
Nurse_G._struthium,H._squamatum,0.39489067257094,0.39489067257094,1,2,-1,natural,2025-07-19 17:37:593
Nurse_S._viscosa,S._viscosa,-0.394262346752741,-0.394262346752741,1,2,-1,natural,2025-07-19 17:37:593
Nurse_G._struthium,S._viscosa,1.05024960590815,1.05024960590815,1,2,-1,natural,2025-07-19 17:37:593
H._squamatum,S._viscosa,0.931089870646345,0.931089870646345,1,2,-1,natural,2025-07-19 17:37:593
Nurse_S._viscosa,C._hispanica,0.911699264182113,0.911699264182113,1,2,-1,natural,2025-07-19 17:37:593
Nurse_G._struthium,C._hispanica,0.188606776643709,0.188606776643709,1,2,-1,natural,2025-07-19 17:37:593
H._squamatum,C._hispanica,0.458273313082266,0.458273313082266,1,2,-1,natural,2025-07-19 17:37:593
S._viscosa,C._hispanica,0.775603551959738,0.775603551959738,1,2,-1,natural,2025-07-19 17:37:593
Nurse_S._viscosa,G._struthium,0.46320340277882,0.46320340277882,1,2,-1,natural,2025-07-19 17:37:593
Nurse_G._struthium,G._struthium,0.505597188993805,0.505597188993805,1,2,-1,natural,2025-07-19 17:37:593
H._squamatum,G._struthium,-0.112378998138277,-0.112378998138277,1,2,-1,natural,2025-07-19 17:37:593
S._viscosa,G._struthium,-0.0133645208374235,-0.0133645208374235,1,2,-1,natural,2025-07-19 17:37:593
C._hispanica,G._struthium,0.1424168510335,0.1424168510335,1,2,-1,natural,2025-07-19 17:37:593
Nurse_S._viscosa,S._sediforme,-0.358229477327585,-0.358229477327585,1,2,-1,natural,2025-07-19 17:37:593
Nurse_G._struthium,S._sediforme,2.57936554139861,2.57936554139861,1,2,-1,natural,2025-07-19 17:37:593
H._squamatum,S._sediforme,-0.243166596954661,-0.243166596954661,1,2,-1,natural,2025-07-19 17:37:593
S._viscosa,S._sediforme,-1.64313431230366,-1.64313431230366,1,2,-1,natural,2025-07-19 17:37:593
C._hispanica,S._sediforme,-0.683238855529978,-0.683238855529978,1,2,-1,natural,2025-07-19 17:37:593
G._struthium,S._sediforme,-0.525714237539946,-0.525714237539946,1,2,-1,natural,2025-07-19 17:37:593
Nurse_S._viscosa,H._syriacum,-5.22002590544819,-5.22002590544819,1,2,-1,natural,2025-07-19 17:37:593
Nurse_G._struthium,H._syriacum,0.669750911574851,0.669750911574851,1,2,-1,natural,2025-07-19 17:37:593
H._squamatum,H._syriacum,0.412116826893388,0.412116826893388,1,2,-1,natural,2025-07-19 17:37:593
S._viscosa,H._syriacum,0.447957578447629,0.447957578447629,1,2,-1,natural,2025-07-19 17:37:593
C._hispanica,H._syriacum,0.287710219426076,0.287710219426076,1,2,-1,natural,2025-07-19 17:37:593
G._struthium,H._syriacum,-0.365005342015558,-0.365005342015558,1,2,-1,natural,2025-07-19 17:37:593
S._sediforme,H._syriacum,1.16983721328003,1.16983721328003,1,2,-1,natural,2025-07-19 17:37:593
Nurse_S._viscosa,Other_species,0.00155900966419713,0.00155900966419713,1,2,-1,natural,2025-07-19 17:37:593
Nurse_G._struthium,Other_species,1.41529221645031,1.41529221645031,1,2,-1,natural,2025-07-19 17:37:593
H._squamatum,Other_species,0.737411654624209,0.737411654624209,1,2,-1,natural,2025-07-19 17:37:593
S._viscosa,Other_species,0.552173170353979,0.552173170353979,1,2,-1,natural,2025-07-19 17:37:593
C._hispanica,Other_species,0.629279757936189,0.629279757936189,1,2,-1,natural,2025-07-19 17:37:593
G._struthium,Other_species,1.1395140556016,1.1395140556016,1,2,-1,natural,2025-07-19 17:37:593
S._sediforme,Other_species,-0.0528543436236032,-0.0528543436236032,1,2,-1,natural,2025-07-19 17:37:593
H._syriacum,Other_species,1.9369335565229,1.9369335565229,1,2,-1,natural,2025-07-19 17:37:593
Nurse_S._viscosa,Nurse_G._struthium,-11.7102155456535,-11.7102155456535,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,H._squamatum,1.03579184043377,1.03579184043377,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,H._squamatum,2.53107339132294,2.53107339132294,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,S._viscosa,3.42925347181662,3.42925347181662,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,S._viscosa,0.344152425047459,0.344152425047459,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,S._viscosa,0.140914560532288,0.140914560532288,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,C._hispanica,2.9244864081628,2.9244864081628,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,C._hispanica,0.280696948701865,0.280696948701865,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,C._hispanica,0.512622257205227,0.512622257205227,1,2,-1,restoration,2025-07-19 17:37:593
S._viscosa,C._hispanica,0.042313162886644,0.042313162886644,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,G._struthium,0.838678683727757,0.838678683727757,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,G._struthium,0.429646684411754,0.429646684411754,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,G._struthium,-1.04539938426027,-1.04539938426027,1,2,-1,restoration,2025-07-19 17:37:593
S._viscosa,G._struthium,0.567314775888708,0.567314775888708,1,2,-1,restoration,2025-07-19 17:37:593
C._hispanica,G._struthium,-0.137652195393695,-0.137652195393695,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,S._sediforme,4.51203253140012,4.51203253140012,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,S._sediforme,3.33805614778695,3.33805614778695,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,S._sediforme,1.09751330424209,1.09751330424209,1,2,-1,restoration,2025-07-19 17:37:593
S._viscosa,S._sediforme,0.527373413543042,0.527373413543042,1,2,-1,restoration,2025-07-19 17:37:593
C._hispanica,S._sediforme,1.1367482746017,1.1367482746017,1,2,-1,restoration,2025-07-19 17:37:593
G._struthium,S._sediforme,-0.169117482819956,-0.169117482819956,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,H._syriacum,-0.0965191668438138,-0.0965191668438138,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,H._syriacum,2.3934308075998,2.3934308075998,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,H._syriacum,-1.16183601344535,-1.16183601344535,1,2,-1,restoration,2025-07-19 17:37:593
S._viscosa,H._syriacum,0.264274777838314,0.264274777838314,1,2,-1,restoration,2025-07-19 17:37:593
C._hispanica,H._syriacum,2.4575449552205,2.4575449552205,1,2,-1,restoration,2025-07-19 17:37:593
G._struthium,H._syriacum,-0.147272835669598,-0.147272835669598,1,2,-1,restoration,2025-07-19 17:37:593
S._sediforme,H._syriacum,0.233284272246629,0.233284272246629,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_S._viscosa,Other_species,2.11625727327229,2.11625727327229,1,2,-1,restoration,2025-07-19 17:37:593
Nurse_G._struthium,Other_species,3.09880255257176,3.09880255257176,1,2,-1,restoration,2025-07-19 17:37:593
H._squamatum,Other_species,-0.016332722399124,-0.016332722399124,1,2,-1,restoration,2025-07-19 17:37:593
S._viscosa,Other_species,1.05566765956115,1.05566765956115,1,2,-1,restoration,2025-07-19 17:37:593
C._hispanica,Other_species,-0.408511024950992,-0.408511024950992,1,2,-1,restoration,2025-07-19 17:37:593
G._struthium,Other_species,0.365193128461138,0.365193128461138,1,2,-1,restoration,2025-07-19 17:37:593
